#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.85692847 147.32166 0.5012506 54.1961 0.5012506 0.6628314 1902.3221 214.0 
500		0		0.4252126 109.0015 0.4982491 41.696346 0.4982491 0.6438219 1475.6198 214.0 
150		100		0.92996496 162.54227 0.5002501 59.466732 0.5002501 0.65132564 2080.4883 124.0 
350		100		0.967984 188.7779 0.50075036 68.548775 0.50075036 0.65632814 2389.7278 214.0 
0		250		0.81290644 141.82141 0.5017509 53.104053 0.5017509 0.6618309 1865.1025 214.0 
150		250		1.0 171.31416 0.50225115 56.285645 0.50225115 0.7028514 1976.9685 214.0 
250		250		0.0 185.0155 0.5017509 46.807903 0.5017509 0.6963482 1654.14 214.0 
350		250		1.0 185.1949 0.5022489 58.388306 0.5022489 0.7021489 2048.3958 214.0 
500		250		0.7190786 130.28844 0.49974963 49.171257 0.49974963 0.6609915 1731.312 124.0 
0		350		0.849925 152.16458 0.5002501 56.89995 0.5002501 0.6453227 1992.6774 214.0 
150		350		0.961981 160.63231 0.50225115 58.010006 0.50225115 0.6778389 2033.3457 214.0 
350		350		1.0 178.57579 0.50075036 63.465733 0.50075036 0.6943472 2220.3262 214.0 
500		350		0.7208604 131.08205 0.5002501 49.485744 0.5002501 0.65732867 1741.6748 124.0 
0		500		0.48725638 114.18041 0.49925038 43.82359 0.49925038 0.6321839 1546.8986 214.0 
250		500		0.8657987 159.0666 0.50075114 59.861794 0.50075114 0.65498245 2094.2493 214.0 
500		500		0.4122061 110.09905 0.49974987 41.792896 0.49974987 0.6318159 1477.8219 214.0 
368		116		0.953977 185.71835 0.5017509 67.433716 0.5017509 0.6583292 2351.996 214.0 
