#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		1.0 2484.061 3.5375376 60.034035 3.5365365 63.407406 7747.8237 2734.0 
500		0		0.4184184 1670.3103 2.8068068 36.944946 2.8068068 46.975975 5483.966 3004.0 
150		100		0.6766767 2339.8948 3.1691692 56.85085 3.1691692 55.942944 6967.794 2464.0 
350		100		0.6476476 2379.6267 3.3223224 59.3003 3.3223224 60.44044 7455.8496 2520.0 
0		250		0.4804805 1837.7267 2.9249249 43.022022 2.923924 51.313313 6080.947 3004.0 
150		250		0.6346346 2346.888 3.3303304 58.72873 3.3303304 60.06206 7402.3623 2554.0 
250		250		0.6376376 2402.868 3.2682683 63.21021 3.2682683 57.975975 7366.985 3094.0 
350		250		0.6896897 2384.142 3.1711712 60.895897 3.1711712 52.802803 6822.713 2284.0 
500		250		0.5545546 2017.993 2.8448448 48.29029 2.8448448 46.424423 5820.068 2194.0 
0		350		0.5205205 1904.1842 2.9829829 42.77978 2.9829829 55.166164 6419.4673 2734.0 
150		350		0.6796797 2328.6526 3.2792792 56.815815 3.2792792 58.07207 7158.224 3004.0 
350		350		0.6906907 2430.2063 3.2152152 62.25826 3.2152152 55.112114 7076.871 2430.0 
500		350		0.59378135 2014.9158 2.8405216 46.742226 2.8405216 48.72016 5974.0503 2464.0 
0		500		0.15784216 1168.7192 2.161838 27.463537 2.161838 36.96004 4260.164 3814.0 
250		500		0.5005005 1864.2522 2.6056056 42.3013 2.6056056 46.16917 5593.469 2464.0 
500		500		0.45845845 1727.5286 2.6046047 39.255257 2.6046047 44.664665 5354.4985 2340.0 
424		277		0.6276276 2311.7258 3.1151152 57.79079 3.1151152 50.922924 6547.9497 3004.0 
