#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.7397397 105.31231 0.4964965 40.867867 0.4964965 0.6316316 1446.3544 214.0 
500		0		0.2822823 68.00801 0.4864865 27.492493 0.4854855 0.5745746 986.4565 124.0 
150		100		1.0 122.17518 0.5005005 44.58859 0.4994995 0.6366366 1573.3093 124.0 
350		100		1.0 149.58559 0.5025025 56.275276 0.5025025 0.6706707 1973.7197 214.0 
0		250		0.5845846 101.98098 0.5015015 40.3003 0.5015015 0.6376376 1427.5977 214.0 
150		250		0.7917918 132.95796 0.5025025 50.22222 0.5025025 0.6516517 1766.2042 214.0 
250		250		0.82817185 149.14786 0.5024975 55.7003 0.5024975 0.6823177 1955.2188 214.0 
350		250		0.79137415 142.8656 0.50150454 54.522568 0.50150454 0.6740221 1914.4293 214.0 
500		250		0.4824825 90.538536 0.4974975 36.122124 0.4974975 0.6126126 1283.2872 214.0 
0		350		0.5705706 111.888885 0.4974975 44.158157 0.4964965 0.6446446 1559.3954 124.0 
150		350		0.6686687 120.77978 0.4984985 46.44845 0.4964965 0.6376376 1636.6346 124.0 
350		350		0.7217217 140.44846 0.5005005 53.39039 0.5005005 0.6476476 1873.5615 214.0 
500		350		0.44844845 89.88188 0.4984985 35.903904 0.4984985 0.6156156 1276.1382 124.0 
0		500		0.3163163 75.58058 0.4924925 30.464464 0.4924925 0.5845846 1088.4044 214.0 
250		500		0.6106106 117.74975 0.5005005 46.67067 0.5005005 0.6426426 1644.6406 214.0 
500		500		0.2122122 69.59359 0.4934935 28.145145 0.4874875 0.6016016 1011.0791 214.0 
368		116		0.8298298 147.04605 0.5025025 55.992992 0.5025025 0.6656657 1963.6716 214.0 
