#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.85614383 154.28072 0.4995005 87.305695 0.4995005 0.62237763 3024.4075 124.0 
500		0		0.44934803 78.6008 0.49247745 46.424274 0.49247745 0.56068206 1628.8867 124.0 
150		100		0.8318318 135.4064 0.5005005 77.55456 0.5005005 0.6316316 2693.7017 124.0 
350		100		0.86213785 143.83417 0.5004995 81.475525 0.5004995 0.6323676 2827.0808 124.0 
0		250		0.58090454 96.1196 0.49748743 57.082413 0.49748743 0.58592963 1993.5356 124.0 
150		250		0.8168168 142.02902 0.5005005 81.75976 0.5005005 0.6046046 2834.2463 124.0 
250		250		0.8838839 159.13313 0.5005005 90.92192 0.5005005 0.5825826 3143.7778 124.0 
350		250		0.8458458 147.63763 0.5005005 84.548546 0.5005005 0.6096096 2929.5156 214.0 
500		250		0.6226226 112.61962 0.5005005 65.90591 0.5005005 0.6026026 2295.0352 124.0 
0		350		0.5585586 94.47147 0.4954955 55.484486 0.4954955 0.5545546 1936.3823 124.0 
150		350		0.7877878 135.06006 0.4994995 77.12913 0.4994995 0.5955956 2675.994 124.0 
350		350		0.8358358 154.8979 0.5005005 88.3003 0.5005005 0.6096096 3057.0752 124.0 
500		350		0.6296296 104.31231 0.4964965 60.90791 0.4964965 0.5835836 2123.3914 124.0 
0		500		0.15484515 61.23876 0.46653345 36.59041 0.46653345 0.52747256 1291.5465 124.0 
250		500		0.5466399 95.23571 0.49247745 55.68706 0.49247745 0.55967903 1943.7312 124.0 
500		500		0.4874624 88.57974 0.49448344 52.222668 0.49348044 0.57271814 1827.1154 124.0 
424		277		0.7917918 137.72272 0.5005005 79.365364 0.5005005 0.6336336 2755.4495 214.0 
