#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		1.0 122.993 0.5135135 27.345345 0.5135135 0.7567568 997.84985 214.0 
500		0		0.7637638 72.98899 0.5005005 24.062061 0.4954955 0.6776777 879.1011 214.0 
150		100		1.0 130.6046 0.5065065 29.437437 0.5065065 0.7447447 1067.8999 214.0 
350		100		1.0 131.1892 0.5075075 33.377377 0.5065065 0.7627628 1203.4795 214.0 
0		250		1.0 106.99099 0.5085085 28.156157 0.5085085 0.7707708 1026.6787 214.0 
150		250		1.0 152.3964 0.5125125 36.58859 0.5115115 0.7887888 1315.003 214.0 
250		250		1.0 156.61162 0.5105105 37.824825 0.5105105 0.8288288 1360.6387 214.0 
350		250		1.0 155.13213 0.5115115 39.366367 0.5115115 0.7847848 1409.087 214.0 
500		250		0.9319319 112.5025 0.5025025 33.746746 0.5025025 0.7827828 1217.8398 214.0 
0		350		1.0 94.44955 0.50549453 29.544456 0.50549453 0.76523477 1073.3826 214.0 
150		350		1.0 144.46239 0.51153463 39.297894 0.5105316 0.8234704 1410.2407 214.0 
350		350		1.0 138.14186 0.50549453 38.402596 0.50549453 0.76623374 1374.6493 214.0 
500		350		0.9197593 108.941826 0.50451356 32.97994 0.50150454 0.7342026 1187.3962 214.0 
0		500		0.7567568 79.57257 0.4994995 26.622623 0.4984985 0.6926927 967.51154 214.0 
250		500		0.9419419 112.51552 0.5045045 34.205204 0.5045045 0.7587588 1231.2653 214.0 
500		500		0.6976977 76.46647 0.4924925 25.520521 0.4884885 0.7097097 931.5716 214.0 
414		43		1.0 98.40941 0.5045045 27.335335 0.5015015 0.7697698 998.68066 214.0 
