#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.9489745 146.15358 0.5002501 77.43322 0.5002501 0.6448224 2690.7634 214.0 
500		0		0.5842922 108.652824 0.49924964 61.213608 0.49924964 0.6518259 2139.927 214.0 
150		100		0.969985 162.64732 0.50075036 84.126564 0.50075036 0.6603302 2919.733 214.0 
350		100		0.9969985 189.02852 0.5012506 95.73687 0.5012506 0.6713357 3315.4736 214.0 
0		250		0.9189595 140.56178 0.5002501 75.64783 0.5002501 0.6498249 2630.5103 124.0 
150		250		1.0 174.69485 0.5002501 84.07004 0.5002501 0.69884944 2921.2776 124.0 
250		250		0.0 188.52626 0.50075036 78.30015 0.50075036 0.6883442 2724.156 214.0 
350		250		1.0 184.2221 0.50075036 87.308655 0.50075036 0.7048524 3031.931 214.0 
500		250		0.88394195 129.96599 0.49974987 70.657326 0.49974987 0.6598299 2461.734 214.0 
0		350		0.9549775 151.85893 0.5002501 80.794395 0.5002501 0.66083044 2806.4841 124.0 
150		350		0.987994 162.43872 0.50075036 83.63832 0.50075036 0.6578289 2902.9075 214.0 
350		350		1.0 177.6028 0.50075036 89.84342 0.50075036 0.68734366 3116.5374 214.0 
500		350		0.8794397 132.30064 0.49974987 71.68534 0.49974987 0.6598299 2496.6863 124.0 
0		500		0.6861569 114.793106 0.49975014 64.13993 0.49975014 0.65767115 2239.948 124.0 
250		500		0.96094143 157.68053 0.5017526 83.91938 0.5017526 0.66199297 2912.8384 214.0 
500		500		0.6038019 108.69585 0.49874938 60.210106 0.49874938 0.6288144 2103.7368 124.0 
368		116		0.992004 187.33383 0.50024986 95.08596 0.50024986 0.66766614 3293.0125 124.0 
