#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		1.0 74.282715 0.74925077 16.966034 0.74925077 0.74925077 644.2777 664.0 
500		0		0.3783784 37.76076 0.5405405 8.91992 0.5395395 0.5405405 351.92593 394.0 
150		100		0.5995996 89.32833 0.7477477 22.464464 0.7477477 0.7477477 831.0891 484.0 
350		100		0.6676677 117.898895 0.9439439 28.990992 0.9439439 0.9439439 1070.6487 754.0 
0		250		0.6146146 67.6006 0.7287287 16.96997 0.7287287 0.7287287 642.5646 844.0 
150		250		0.6896897 98.48248 0.7527528 25.474474 0.7527528 0.7527528 933.8799 484.0 
250		250		0.74161243 110.270905 0.80971456 28.468203 0.80821234 0.80821234 1040.658 754.0 
350		250		0.6656657 112.993 0.8238238 28.486486 0.8238238 0.8238238 1042.6847 664.0 
500		250		0.5595596 57.95696 0.6616617 14.456456 0.6606607 0.6606607 550.979 484.0 
0		350		0.6416416 79.66967 0.7637638 19.481482 0.7637638 0.7637638 731.10913 574.0 
150		350		0.6256256 88.586586 0.7767768 21.966967 0.7767768 0.7777778 816.8769 574.0 
350		350		0.6566567 105.54455 0.8228228 26.967968 0.8228228 0.8228228 990.96497 574.0 
500		350		0.5685686 61.1021 0.6596597 14.472472 0.6596597 0.6596597 551.4334 574.0 
0		500		0.43343344 43.266266 0.5865866 10.43944 0.5855856 0.5855856 407.64365 484.0 
250		500		0.65797395 85.852554 0.81444335 21.485456 0.81444335 0.81444335 803.8054 664.0 
500		500		0.34065935 36.846153 0.5404595 8.908092 0.53946054 0.53946054 351.42657 394.0 
368		116		0.6336336 115.02803 0.9209209 28.482483 0.9209209 0.9209209 1051.2872 844.0 
50		50		1.0 126.98202 1.2937063 22.99001 1.2937063 1.2937063 898.09393 844.0 
50		0		1.0 91.383385 1.1861862 15.490491 1.1851852 1.2092092 635.5055 934.0 
100		0		1.0 104.15415 1.2152152 19.494495 1.2152152 1.2152152 772.1822 934.0 
