#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.83316684 5938.6133 2.983017 108.49451 2.983017 51.523476 8325.926 2194.0 
500		0		0.33733734 4042.6526 2.6756756 77.5986 2.6756756 43.23223 6529.2534 2374.0 
150		100		0.7817818 5528.6816 3.1651652 99.13714 3.1651652 54.426426 8269.041 2554.0 
350		100		0.8718719 6166.0913 3.1671672 112.21221 3.1671672 53.825825 8659.539 2554.0 
0		250		0.55967903 4745.653 2.998997 85.81745 2.998997 52.464394 7639.589 3004.0 
150		250		1.0 5933.721 3.2887113 108.18881 3.2887113 60.51049 9124.363 2464.0 
250		250		1.0 6054.7075 3.0530531 111.13614 3.0530531 51.335335 8398.809 3184.0 
350		250		0.8758759 6328.7607 3.2332332 113.77477 3.2332332 56.128128 8919.874 3634.0 
500		250		0.73426574 5421.5215 2.8261738 96.43556 2.8261738 45.163837 7343.5547 2734.0 
0		350		0.6516517 5236.015 2.9309309 93.4014 2.9309309 49.43744 7625.017 2104.0 
150		350		0.8758759 6170.778 3.0370371 111.97197 3.0370371 50.32132 8335.966 2734.0 
350		350		0.8758759 6326.5654 3.2792792 113.78979 3.2792792 57.227226 9019.304 2284.0 
500		350		0.73026973 5463.91 3.041958 97.282715 3.041958 52.076923 7994.5356 2554.0 
0		500		0.46546546 4382.838 2.9289289 82.13013 2.9289289 49.626625 7258.821 2520.0 
250		500		0.6846847 5334.078 2.937938 95.2042 2.937938 50.05205 7741.6274 2914.0 
500		500		0.53946054 4487.4624 2.6963036 82.93507 2.6963036 43.8991 6770.7114 2194.0 
377		470		0.8258258 6017.2783 2.8848848 111.57257 2.8848848 46.696697 7996.1704 2284.0 
