#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		1.0 148.92493 0.5015015 77.56256 0.5015015 0.6856857 2698.8389 214.0 
500		0		0.5355355 109.98098 0.4984985 61.618618 0.4984985 0.6296296 2151.6997 124.0 
150		100		1.0 165.73773 0.5015015 81.76977 0.5015015 0.6706707 2840.5325 214.0 
350		100		0.996004 191.48352 0.5004995 96.74725 0.5004995 0.68031967 3350.6353 124.0 
0		250		0.9358074 143.78435 0.5005015 76.4664 0.5005015 0.66198593 2659.4363 124.0 
150		250		1.0 174.27728 0.5005005 80.82082 0.5005005 0.6996997 2810.8809 124.0 
250		250		1.0 188.13914 0.5005005 86.897896 0.5005005 0.7077077 3018.2222 124.0 
350		250		1.0 186.74976 0.5015015 93.653656 0.5015015 0.7037037 3247.5576 214.0 
500		250		0.8678679 133.64064 0.5005005 73.33733 0.5005005 0.6556557 2552.4785 124.0 
0		350		0.95604396 153.83516 0.5004995 81.93207 0.5004995 0.64035964 2843.3228 124.0 
150		350		0.99398196 162.42427 0.5005015 83.62287 0.5005015 0.6780341 2904.2007 124.0 
350		350		0.983984 180.94695 0.5015015 92.18018 0.5015015 0.7097097 3198.0 214.0 
500		350		0.8598599 132.60661 0.5005005 72.55155 0.5005005 0.6416416 2524.5005 124.0 
0		500		0.7097097 118.3994 0.4994995 65.976974 0.4984985 0.6366366 2300.5144 124.0 
250		500		0.953954 160.86186 0.5005005 84.82683 0.5005005 0.6536537 2942.941 124.0 
500		500		0.6306306 110.898895 0.4994995 62.296295 0.4994995 0.6356356 2175.2812 214.0 
368		116		0.987988 186.78479 0.5005005 95.032036 0.5005005 0.6596597 3290.4585 124.0 
