#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.8078078 139.90791 0.8318318 28.52152 0.8318318 0.8318318 1044.5966 664.0 
500		0		0.36636636 60.31131 0.6296296 11.968969 0.6296296 0.6306306 463.7017 394.0 
150		100		0.7637638 109.18318 0.7727728 22.004004 0.7727728 0.7737738 817.77576 484.0 
350		100		0.7927928 150.22423 0.8178178 30.523523 0.8178178 0.8178178 1111.4034 574.0 
0		250		0.6036036 78.98098 0.7327327 15.48949 0.7327327 0.7327327 592.58856 664.0 
150		250		0.7987988 128.58458 0.7617618 27.518518 0.7617618 0.7627628 1004.27826 484.0 
250		250		0.8298298 142.50851 0.7717718 30.522522 0.7717718 0.7727728 1107.3153 484.0 
350		250		0.8078078 146.3964 0.8238238 31.03904 0.8238238 0.8238238 1129.4714 664.0 
500		250		0.7537538 104.55055 0.7907908 20.514515 0.7907908 0.7917918 768.75476 574.0 
0		350		0.7247247 91.317314 0.7447447 18.006006 0.7447447 0.7447447 679.2312 574.0 
150		350		0.8181818 141.02997 0.7942058 30.022978 0.7942058 0.7952048 1092.3496 574.0 
350		350		0.8198198 149.96297 0.7797798 31.03003 0.7797798 0.7797798 1125.2012 574.0 
500		350		0.7673019 103.839516 0.780341 20.50953 0.780341 0.78134406 767.64496 484.0 
0		500		0.53846157 74.063934 0.66933066 14.486513 0.66933066 0.66933066 552.7812 484.0 
250		500		0.7037037 95.66166 0.7537538 19.003002 0.7537538 0.7537538 713.93994 484.0 
500		500		0.5365365 69.75475 0.6536537 13.982983 0.6536537 0.6536537 534.25024 574.0 
377		470		0.8398398 158.37837 0.8668669 31.028028 0.8668669 0.8668669 1132.971 574.0 
