#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		1.0 132.32468 2.6983018 20.92108 2.6943057 13.861139 1958.8192 2914.0 
500		0		0.46346346 81.102104 2.2412412 15.081081 2.2392392 11.055055 1507.7117 2970.0 
150		100		1.0 130.97298 2.5465465 23.083082 2.5465465 12.981982 1953.2032 3004.0 
350		100		1.0 129.72572 2.6376376 28.327328 2.6376376 13.725726 2198.4443 2824.0 
0		250		1.0 115.743744 2.5555556 18.78078 2.5555556 13.790791 1879.7178 2734.0 
150		250		1.0 153.16817 2.6166167 30.329329 2.6166167 14.087087 2299.0352 3544.0 
250		250		1.0 149.15015 2.6356356 33.919918 2.6356356 13.855856 2400.3042 2880.0 
350		250		0.7137137 141.57658 2.2732732 34.396397 2.2712712 11.978979 2247.5857 2880.0 
500		250		0.6366366 113.77077 2.4024024 24.920921 2.4014015 12.459459 1968.6627 2374.0 
0		350		1.0 108.33934 2.3683684 20.347347 2.3673673 12.258258 1795.0531 2914.0 
150		350		1.0 139.84285 2.4174175 31.146147 2.4174175 12.67968 2200.1401 2374.0 
350		350		0.6676677 137.78879 2.6286287 31.014013 2.6286287 14.2002 2332.4944 2374.0 
500		350		0.6026026 117.304306 2.6656656 23.852854 2.6656656 14.6466465 2129.1953 2194.0 
0		500		0.5545546 96.003006 2.3343344 17.265265 2.3343344 12.235235 1688.1902 2554.0 
250		500		0.6456456 118.733734 2.7737737 24.528528 2.7737737 14.443443 2133.88 2734.0 
500		500		0.45245245 89.80581 2.3803804 16.033033 2.3763764 12.056056 1630.1682 2194.0 
414		43		1.0 115.80881 2.6286287 21.680681 2.6286287 14.154154 2011.017 2284.0 
