#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.8898899 231.68669 0.4994995 126.61962 0.4994995 0.5555556 4355.067 124.0 
500		0		0.3023023 157.48148 0.4974975 88.62963 0.4974975 0.5345345 3061.5156 124.0 
150		100		0.8778779 257.8849 0.5005005 141.94295 0.5005005 0.5385385 4874.5283 124.0 
350		100		0.7657658 256.3974 0.5005005 142.29028 0.5005005 0.5465465 4887.059 124.0 
0		250		0.33633634 150.03503 0.4974975 84.327324 0.4974975 0.5405405 2915.7778 124.0 
150		250		0.7917918 245.02902 0.5015015 136.66466 0.5015015 0.5305305 4694.346 214.0 
250		250		0.8138138 253.78879 0.5005005 142.35236 0.5005005 0.5375375 4888.3584 124.0 
350		250		0.7157157 239.83284 0.5005005 133.62462 0.5005005 0.5445445 4592.246 124.0 
500		250		0.5845846 206.75375 0.4994995 115.694695 0.4994995 0.5405405 3982.2683 124.0 
0		350		0.6286286 200.33734 0.5005005 111.63263 0.5005005 0.5505506 3845.059 124.0 
150		350		0.7352647 235.95905 0.5004995 132.12387 0.5004995 0.55044955 4541.7524 124.0 
350		350		0.6509529 225.08224 0.5005015 125.26781 0.5005015 0.5436309 4308.032 124.0 
500		350		0.45945945 190.69269 0.5005005 106.14514 0.5005005 0.5395395 3657.4934 124.0 
0		500		0.32632634 157.91891 0.4954955 88.15716 0.4954955 0.5265265 3044.7307 124.0 
250		500		0.4124124 175.88689 0.5005005 98.519516 0.5005005 0.5445445 3398.6726 124.0 
500		500		0.3113113 159.66966 0.4954955 89.18318 0.4954955 0.5245245 3079.4355 124.0 
327		229		0.7727728 243.56657 0.5005005 136.72372 0.5005005 0.5535536 4698.4263 124.0 
