#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.9299299 235.46747 0.9119119 39.54054 0.9119119 0.9129129 1426.5405 754.0 
500		0		0.72727275 182.44057 0.7962038 28.03996 0.7962038 0.7972028 1025.1069 664.0 
150		100		0.965966 245.85286 0.8838839 40.04805 0.8838839 0.8838839 1441.1832 664.0 
350		100		0.961962 265.07507 0.8938939 43.075073 0.8938939 0.9329329 1548.5165 574.0 
0		250		0.8778779 198.38338 0.9339339 32.535534 0.9339339 0.9339339 1190.2622 754.0 
150		250		0.953954 238.5996 0.8818819 40.04805 0.8818819 0.8818819 1441.003 754.0 
250		250		0.967968 253.31831 0.8998999 44.56256 0.8998999 0.9009009 1596.2083 754.0 
350		250		0.9279279 222.09709 0.8948949 37.54955 0.8948949 0.8948949 1357.2252 664.0 
500		250		0.8798799 200.81181 0.8798799 32.047047 0.8798799 0.8838839 1169.1492 1024.0 
0		350		0.8098098 184.77577 0.7897898 30.545546 0.7897898 0.8278278 1113.0531 574.0 
150		350		0.975976 257.81583 0.8668669 44.054054 0.8668669 0.8668669 1575.8558 664.0 
350		350		0.9459459 259.43344 0.9179179 43.06807 0.9179179 0.9179179 1546.9269 574.0 
500		350		0.7357357 175.5115 0.8188188 27.538538 0.8188188 0.8198198 1010.0941 574.0 
0		500		0.7602398 189.5944 0.8831169 29.539461 0.8831169 0.8881119 1084.2717 574.0 
250		500		0.7957958 183.64365 0.8538539 29.53954 0.8538539 0.8538539 1081.1912 664.0 
500		500		0.6076076 175.42342 0.7957958 27.035034 0.7957958 0.7957958 990.8128 574.0 
414		251		0.953954 237.83383 0.8618619 40.056057 0.8618619 0.8658659 1439.8339 664.0 
