#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0,97993981838226320000 190,49348449707030000000 0,50050151348114010000 104,71213531494140000000 0,50050151348114010000 0,64894682168960570000 3 618,61791992187500000000 124,00000000000000000000 
500		0		0,60660660266876220000 117,98598480224610000000 0,49949949979782104000 68,42542266845703000000 0,49949949979782104000 0,60060060024261470000 2 380,51855468750000000000 124,00000000000000000000 
150		100		0,95995998382568360000 173,42842102050780000000 0,50050050020217900000 96,69269561767578000000 0,50050050020217900000 0,64164161682128910000 3 345,29931640625000000000 124,00000000000000000000 
350		100		0,95195198059082030000 181,78979492187500000000 0,50050050020217900000 100,35235595703125000000 0,50050050020217900000 0,64764761924743650000 3 470,26831054687500000000 124,00000000000000000000 
0		250		0,77177178859710690000 131,90390014648438000000 0,49849849939346313000 76,21521759033203000000 0,49849849939346313000 0,60960960388183590000 2 646,18212890625000000000 124,00000000000000000000 
150		250		1,00000000000000000000 181,37937927246094000000 0,50150150060653690000 96,27527618408203000000 0,50150150060653690000 0,66166168451309200000 3 332,90893554687500000000 214,00000000000000000000 
250		250		1,00000000000000000000 200,64665222167970000000 0,50050050020217900000 102,89990234375000000000 0,50050050020217900000 0,68968969583511350000 3 560,66870117187500000000 124,00000000000000000000 
350		250		0,96196198463439940000 185,16917419433594000000 0,50150150060653690000 102,95795440673828000000 0,50150150060653690000 0,66066068410873410000 3 560,03002929687500000000 214,00000000000000000000 
500		250		0,87187188863754270000 154,98397827148438000000 0,49949949979782104000 88,12312316894531000000 0,49949949979782104000 0,59659659862518310000 3 049,87988281250000000000 124,00000000000000000000 
0		350		0,76776778697967530000 128,36436462402344000000 0,49949949979782104000 74,15815734863281000000 0,49949949979782104000 0,61561560630798340000 2 576,78271484375000000000 124,00000000000000000000 
150		350		0,96003997325897220000 171,82617187500000000000 0,50049948692321780000 95,53147125244140000000 0,50049948692321780000 0,63636362552642820000 3 305,34277343750000000000 124,00000000000000000000 
350		350		0,96790373325347900000 194,20863342285156000000 0,50050151348114010000 107,27582550048828000000 0,50050151348114010000 0,67301905155181880000 3 707,94995117187500000000 124,00000000000000000000 
500		350		0,83616381883621220000 145,16983032226562000000 0,50049948692321780000 82,63436889648438000000 0,50049948692321780000 0,59440559148788450000 2 863,06494140625000000000 124,00000000000000000000 
0		500		0,20402009785175323000 97,93165588378906000000 0,50150752067565920000 57,41708374023437500000 0,50150752067565920000 0,61909550428390500000 2 007,89953613281250000000 214,00000000000000000000 
250		500		0,74074071645736690000 132,75775146484375000000 0,49949949979782104000 76,37437438964844000000 0,49949949979782104000 0,60860860347747800000 2 651,50341796875000000000 124,00000000000000000000 
500		500		0,68568569421768190000 127,07006835937500000000 0,49749749898910520000 73,25125122070312000000 0,49749749898910520000 0,59459459781646730000 2 544,05615234375000000000 124,00000000000000000000 
424		277		0,92592591047286990000 177,84184265136720000000 0,50250250101089480000 99,75575256347656000000 0,50250250101089480000 0,61961960792541500000 3 447,46142578125000000000 214,00000000000000000000 
