#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		1.0 180.4935 0.5135135 39.717716 0.5135135 0.8658659 1428.3303 304.0 
500		0		1.0 131.86487 0.5145145 34.305305 0.5145145 0.8068068 1238.993 214.0 
150		100		1.0 191.62663 0.5215215 40.485485 0.5215215 0.8078078 1449.2092 214.0 
350		100		1.0 190.63063 0.5165165 37.44144 0.5165165 0.8488488 1349.4054 214.0 
0		250		1.0 167.4004 0.5115115 37.903904 0.5115115 0.8278278 1363.2372 214.0 
150		250		1.0 212.94595 0.5185185 38.439438 0.5185185 0.8468468 1383.1571 214.0 
250		250		0.0 223.30731 0.5265265 35.09209 0.5265265 0.8328328 1268.086 304.0 
350		250		1.0 214.04704 0.5175175 38.119118 0.5175175 0.8198198 1369.8339 304.0 
500		250		1.0 172.95895 0.5165165 35.802803 0.5165165 0.8728729 1295.8539 214.0 
0		350		1.0 153.83383 0.5125125 38.0 0.5125125 0.8248248 1366.2343 214.0 
150		350		1.0 203.08208 0.5155155 40.295296 0.5155155 0.8138138 1443.2833 214.0 
350		350		1.0 200.27628 0.5155155 38.60761 0.5155155 0.8738739 1391.3073 214.0 
500		350		1.0 169.76677 0.5105105 36.53053 0.5105105 0.7937938 1313.4795 214.0 
0		500		1.0 142.10611 0.5065065 37.19319 0.5065065 0.8308308 1339.3434 214.0 
250		500		1.0 170.26627 0.5105105 39.166164 0.5105105 0.8168168 1405.1632 214.0 
500		500		1.0 138.79079 0.5135135 35.863865 0.5135135 0.8268268 1293.7858 214.0 
414		43		1.0 160.31868 0.51248753 36.41958 0.51248753 0.8611389 1315.7682 214.0 
100		100		1.0 186.3924 0.5125125 39.643642 0.5125125 0.8158158 1421.3073 214.0 
500		0		1.0 133.41241 0.5095095 33.944946 0.5095095 0.7787788 1224.2183 214.0 
150		100		1.0 195.05205 0.5165165 40.524525 0.5165165 0.7907908 1449.005 214.0 
350		100		1.0 192.87988 0.5185185 37.543545 0.5185185 0.7637638 1345.2192 304.0 
0		250		1.0 167.05205 0.5185185 37.687687 0.5185185 0.8368368 1356.6967 214.0 
150		250		1.0 219.3063 0.5205205 38.536537 0.5205205 0.8358358 1385.4674 214.0 
250		250		0.0 222.38661 0.51448554 34.89211 0.51448554 0.7622378 1254.9331 304.0 
350		250		1.0 210.03009 0.51454365 37.967903 0.51454365 0.84252757 1366.7362 214.0 
500		250		1.0 173.72974 0.5145145 35.58158 0.5145145 0.8638639 1287.5215 214.0 
0		350		1.0 158.72772 0.5145145 37.78178 0.5145145 0.8208208 1358.4545 214.0 
150		350		1.0 201.74074 0.5145145 40.341343 0.5145145 0.8158158 1445.029 214.0 
350		350		1.0 195.99701 0.5134865 38.65834 0.5134865 0.84015983 1389.998 214.0 
500		350		1.0 167.21866 0.5175527 36.356068 0.5175527 0.8676028 1314.1906 304.0 
0		500		1.0 140.92392 0.5135135 36.856857 0.5135135 0.8478478 1329.4395 214.0 
250		500		1.0 171.58458 0.5115115 38.824825 0.5115115 0.8508509 1396.6206 214.0 
500		500		1.0 137.0981 0.5095095 35.596596 0.5095095 0.8068068 1282.8969 214.0 
414		43		1.0 164.3994 0.5235235 36.17017 0.5235235 0.8598599 1307.1732 214.0 
