#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.7017017 217.004 0.5005005 89.79479 0.5005005 0.5475475 3102.3022 124.0 
500		0		0.2082082 151.51651 0.4984985 63.663662 0.4984985 0.5505506 2214.114 124.0 
150		100		0.7937938 249.44846 0.5015015 101.916916 0.5015015 0.5465465 3514.3643 214.0 
350		100		0.6856857 247.2873 0.5005005 101.63063 0.5005005 0.5515516 3505.081 124.0 
0		250		0.26626626 142.32733 0.4984985 59.28829 0.4984985 0.5515516 2065.4414 124.0 
150		250		0.8398398 234.33234 0.5005005 95.56457 0.5005005 0.5645646 3300.006 124.0 
250		250		0.8478478 236.22823 0.5005005 96.20721 0.5005005 0.5775776 3323.027 124.0 
350		250		0.7017017 226.87988 0.5005005 93.258255 0.5005005 0.5655656 3221.6816 124.0 
500		250		0.45245245 200.01102 0.5005005 83.14314 0.5005005 0.5455455 2875.966 124.0 
0		350		0.5425425 189.57858 0.5005005 79.55656 0.5005005 0.5325325 2752.8508 124.0 
150		350		0.6756757 229.31932 0.5005005 93.694695 0.5005005 0.5595596 3235.98 124.0 
350		350		0.5945946 218.66167 0.5005005 90.29029 0.5005005 0.5525526 3119.5996 124.0 
500		350		0.3783784 178.995 0.5005005 74.98799 0.5005005 0.5415415 2598.3303 124.0 
0		500		0.26526526 153.22623 0.4994995 64.045044 0.4994995 0.5345345 2225.6396 124.0 
250		500		0.37237236 169.76776 0.4994995 71.04805 0.4994995 0.5515516 2465.2732 124.0 
500		500		0.21421422 152.11913 0.4994995 63.495495 0.4994995 0.5375375 2207.2253 124.0 
327		229		0.7047047 236.9069 0.5005005 97.062065 0.5005005 0.5545546 3350.02 124.0 
