#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0.7071214 139.53961 0.5005015 54.772316 0.5005015 0.5917753 1915.5186 214.0 
500		0		0.15815815 65.278275 0.46746746 27.395395 0.46746746 0.5225225 978.47046 124.0 
150		100		0.6686687 120.51852 0.4994995 47.964966 0.4994995 0.5705706 1682.1602 124.0 
350		100		0.47347346 127.947945 0.4994995 51.305305 0.4994995 0.5795796 1796.5426 124.0 
0		250		0.33933935 79.83684 0.4804805 33.07107 0.4804805 0.5475475 1173.6957 214.0 
150		250		0.46846846 125.37637 0.4994995 50.36837 0.4994995 0.5885886 1765.4974 124.0 
250		250		0.5315315 144.76376 0.5015015 57.373375 0.4984985 0.5765766 2002.5865 214.0 
350		250		0.43943945 131.45346 0.5005005 52.784786 0.5005005 0.6076076 1849.3673 124.0 
500		250		0.3213213 99.58158 0.4984985 41.018017 0.4984985 0.5935936 1448.036 124.0 
0		350		0.2822823 78.315315 0.4914915 32.348347 0.4914915 0.5475475 1149.1232 124.0 
150		350		0.43043044 116.983986 0.4984985 46.668667 0.4984985 0.5825826 1639.1671 124.0 
350		350		0.4854855 140.92493 0.4994995 56.716717 0.4994995 0.5905906 1981.5215 124.0 
500		350		0.24424425 91.003006 0.4914915 37.80981 0.4914915 0.5545546 1335.4435 124.0 
0		500		0.06406406 45.041042 0.43543544 19.088089 0.43543544 0.46346346 690.7067 124.0 
250		500		0.24224225 79.935936 0.4914915 33.07808 0.4914915 0.5795796 1176.8168 124.0 
500		500		0.1981982 73.96997 0.4854855 31.137136 0.4794795 0.5455455 1107.7617 124.0 
424		277		0.3823824 123.34234 0.4984985 49.7978 0.4984985 0.5875876 1746.008 124.0 
