#posCloneA_X posCloneA_X   detectRate   averageNbMessageSent   average_nb_WinessCacheMax   average_nb_WinessCache   average_nb_claimsMax   average_nb_claims   averageMemorySize   axMemorySize 
100		100		0,97797799110412600000 177,13914489746094000000 0,95295298099517820000 42,99599456787109400000 0,95295298099517820000 0,95295298099517820000 1 547,62963867187500000000 664,00000000000000000000 
500		0		0,67767769098281860000 132,89889526367188000000 0,83583581447601320000 31,01401329040527300000 0,83483481407165530000 0,83483481407165530000 1 129,61157226562500000000 664,00000000000000000000 
150		100		0,98798799514770510000 218,97598266601562000000 1,00100100040435800000 51,02102279663086000000 1,00100100040435800000 1,00100100040435800000 1 824,80480957031250000000 664,00000000000000000000 
350		100		0,99399399757385250000 209,65464782714844000000 0,98698699474334720000 50,01100921630859400000 0,98698699474334720000 0,98698699474334720000 1 789,20324707031250000000 664,00000000000000000000 
0		250		0,82182180881500240000 138,26826477050780000000 0,84984982013702390000 33,50951004028320000000 0,84984982013702390000 0,84984982013702390000 1 215,80981445312500000000 664,00000000000000000000 
150		250		1,00000000000000000000 201,28428649902344000000 1,13013017177581790000 39,51251220703125000000 1,13013017177581790000 1,13013017177581790000 1 445,13708496093750000000 1 114,00000000000000000000 
250		250		1,00000000000000000000 193,87287902832030000000 1,10610616207122800000 40,49749755859375000000 1,10610616207122800000 1,10610616207122800000 1 476,46447753906250000000 754,00000000000000000000 
350		250		0,95595598220825200000 163,23022460937500000000 0,94194191694259640000 40,00200271606445000000 0,94194191694259640000 0,94194191694259640000 1 444,84289550781250000000 664,00000000000000000000 
500		250		0,89989989995956420000 158,07807922363280000000 0,88688689470291140000 36,51551437377930000000 0,88688689470291140000 0,88688689470291140000 1 321,34729003906250000000 664,00000000000000000000 
0		350		0,89189189672470090000 151,56056213378906000000 0,87887889146804810000 36,01000976562500000000 0,87887889146804810000 0,87887889146804810000 1 303,43945312500000000000 754,00000000000000000000 
150		350		0,99199199676513670000 200,61561584472656000000 0,93993991613388060000 47,00800704956055000000 0,93993991613388060000 0,93993991613388060000 1 682,86682128906250000000 934,00000000000000000000 
350		350		0,98998999595642090000 217,87387084960938000000 1,11711716651916500000 51,52051925659180000000 1,11711716651916500000 1,11711716651916500000 1 852,23828125000000000000 1 024,00000000000000000000 
500		350		0,89110887050628660000 154,09190368652344000000 0,84615385532379150000 36,49950027465820000000 0,84615385532379150000 0,84615385532379150000 1 317,13684082031250000000 664,00000000000000000000 
0		500		0,62962961196899410000 128,21321105957030000000 0,80080080032348630000 30,00500488281250000000 0,80080080032348630000 0,80080080032348630000 1 092,24218750000000000000 754,00000000000000000000 
250		500		0,79579579830169680000 136,81782531738280000000 0,79579579830169680000 33,49950027465820000000 0,79579579830169680000 0,79579579830169680000 1 210,60461425781250000000 754,00000000000000000000 
500		500		0,71971970796585080000 130,90589904785156000000 0,79279279708862300000 32,01601791381836000000 0,79279279708862300000 0,81281280517578120000 1 161,69775390625000000000 664,00000000000000000000 
235		139		1,00000000000000000000 197,44644165039062000000 1,00100100040435800000 40,01701736450195000000 1,00100100040435800000 1,00100100040435800000 1 450,66870117187500000000 754,00000000000000000000 
